appid,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,total_reviews,positive_ratio,log_owners,is_free,Action,Adventure,RPG,Strategy,Simulation,Sports,Racing,release_quarter,release_dayofweek,release_is_q4,release_is_holiday,release_is_summer,release_is_tuesday,required_age,has_website,has_support_email,platform_windows,platform_mac,platform_linux,platform_count,supported_languages_count,full_audio_languages_count,weighted_language_score,screenshot_count,about_length,short_desc_length,has_detailed_desc,is_multiplayer,has_achievements,has_cloud_save,has_controller_support,has_vr_support,has_in_app_purchases,has_family_sharing,category_count,tag_count,top_tag_votes_total,top_tag_votes_mean,tag_singleplayer,tag_action,tag_casual,tag_adventure,tag_2d,tag_3d,tag_strategy,tag_simulation,tag_puzzle,tag_atmospheric,tag_rpg,tag_colorful,tag_pixel_graphics,tag_story_rich,tag_exploration,tag_cute,tag_firstperson,tag_arcade,tag_fantasy,tag_early_access,tag_multiplayer,tag_funny,tag_horror,tag_actionadventure,tag_retro,tag_shooter,tag_relaxing,tag_family_friendly,tag_platformer,tag_scifi,tag_anime,tag_combat,tag_female_protagonist,tag_controller,tag_topdown,tag_stylized,tag_third_person,tag_survival,tag_2d_platformer,tag_difficult,tag_mystery,tag_linear,tag_cartoony,tag_psychological_horror,tag_dark,tag_realistic,tag_comedy,tag_open_world,tag_choices_matter,tag_visual_novel,package_count,sku_count,achievement_count,release_month,store_page_score,platform_reach,is_mature_content,marketing_score,steam_integration,localization_score
1495780,12,2,10000.0,0,0,0,0,199.0,199.0,0.0,0,14,0.8571428571428571,9.210440366976515,0,0,0,0,0,0,0,0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.17331022530329288,5.0,375.0,198.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,13.0,378.0,75.6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0,0.28466204506065856,0.3333333333333333,0,0.42500000000000004,0.75,0.12998266897746966
515220,5194,754,350000.0,2673,0,919,0,0.0,0.0,0.0,25,5948,0.8732347007397444,12.765691290604371,1,0,0,0,0,1,1,1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.17331022530329288,8.0,1072.5,211.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,17.0,360.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,8.0,0.6546620450606587,0.3333333333333333,0,0.56,0.5,0.12998266897746966
253710,24959,17994,7500000.0,1286,99,53,174,0.0,0.0,0.0,417,42953,0.5810769911298396,15.830413711839864,1,1,1,0,0,1,1,0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,17.0,2.0,0.6897746967071057,8.0,3609.0,289.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,20.0,7005.0,1401.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,170.0,6.0,0.8579549393414212,0.3333333333333333,0,0.9099999999999999,0.35,0.5673310225303293
355460,16,21,10000.0,0,0,0,0,599.0,599.0,0.0,0,37,0.4324324324324324,9.210440366976515,0,0,1,0,0,0,0,0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.17331022530329288,5.0,1605.0,125.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,69.0,17.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.6346620450606586,0.3333333333333333,0,0.7749999999999999,0.15,0.12998266897746966
299180,49,42,35000.0,0,0,0,0,499.0,499.0,0.0,0,91,0.5384615384615384,10.463131911491969,0,0,1,0,0,0,0,0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.17331022530329288,6.0,544.0,102.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,69.0,17.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.6746620450606586,0.3333333333333333,0,0.8200000000000001,0.15,0.15498266897746965
1204930,89,1,10000.0,0,0,0,0,999.0,999.0,0.0,0,90,0.9888888888888888,9.210440366976515,0,0,0,0,0,0,0,0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,0.4072790294627383,5.0,1364.0,211.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,163.0,32.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,0.6814558058925477,0.3333333333333333,0,0.7749999999999999,0.15,0.3554592720970537
3137520,72,26,10000.0,2,0,2,0,1499.0,1499.0,0.0,28,98,0.7346938775510204,9.210440366976515,0,0,0,1,0,1,0,0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,12.0,0.0,0.8492201039861351,7.0,1536.0,288.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,20.0,467.0,93.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,4.0,0.7498440207972271,0.3333333333333333,0,0.515,1.0,0.6369150779896013
400940,1483,362,350000.0,250,0,63,0,2999.0,2999.0,0.0,2,1845,0.8037940379403794,12.765691290604371,0,1,1,0,0,0,0,0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,14.0,2.0,0.9046793760831888,10.0,1544.0,138.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,9.0,14.0,525.0,105.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,30.0,6.0,0.9809358752166378,0.3333333333333333,0,1.0,0.75,0.7285095320623917
1006770,2,2,10000.0,0,0,0,0,2499.0,2499.0,0.0,0,4,0.5,9.210440366976515,0,1,1,0,0,0,0,0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,0.3726169844020797,16.0,476.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,75.0,18.75,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.5245233968804159,0.3333333333333333,0,0.65,0.15,0.3544627383015598
3028540,2,0,10000.0,0,0,0,0,999.0,999.0,0.0,0,2,1.0,9.210440366976515,0,1,0,0,1,0,0,0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.17331022530329288,5.0,1586.0,160.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,20.0,498.0,99.6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,28.0,6.0,0.5346620450606586,0.3333333333333333,0,0.42500000000000004,0.75,0.15498266897746965
833180,17,9,35000.0,488,0,488,0,999.0,999.0,0.0,0,26,0.6538461538461539,10.463131911491969,0,1,0,1,1,1,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.268630849220104,14.0,2333.0,240.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,20.0,989.0,197.8,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,5.0,0.7537261698440209,0.6666666666666666,0,0.65,0.5,0.251473136915078
1759870,55,43,10000.0,86,24,102,24,1999.0,1999.0,0.0,1,98,0.5612244897959183,9.210440366976515,0,0,0,0,0,1,0,0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.4679376083188908,7.0,2449.0,291.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,20.0,992.0,198.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,7.0,0.6235875216637782,0.3333333333333333,0,0.315,1.0,0.4009532062391681
2263950,1,1,10000.0,0,0,0,0,499.0,499.0,0.0,0,2,0.5,9.210440366976515,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,0.5285961871750433,7.0,502.0,126.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,20.0,802.0,160.4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,6.0,0.6857192374350087,0.3333333333333333,0,0.515,1.0,0.44644714038128247
770610,3,2,10000.0,0,0,0,0,0.0,0.0,0.0,0,5,0.6,9.210440366976515,1,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.17331022530329288,8.0,1072.5,211.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,17.0,360.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.6546620450606587,0.3333333333333333,0,0.56,0.5,0.12998266897746966
606890,313,77,35000.0,159,0,213,0,104.0,699.0,85.0,0,390,0.8025641025641026,10.463131911491969,0,1,1,1,1,0,0,0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0,2.0,0.6533795493934141,6.0,953.0,242.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0,9.0,135.0,27.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,4.0,0.7706759098786828,0.3333333333333333,0,0.8200000000000001,1.0,0.5400346620450607
1417090,38,3,150000.0,0,0,0,0,0.0,0.0,0.0,1,41,0.926829268292683,11.918397239722838,1,1,0,0,0,0,0,0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.17331022530329288,6.0,237.0,123.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,198.0,39.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.32466204506065854,0.6666666666666666,0,0.47000000000000003,0.25,0.12998266897746966
111600,702,144,350000.0,58,0,18,0,999.0,999.0,0.0,0,846,0.8297872340425532,12.765691290604371,0,1,0,0,0,0,0,0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.41074523396880414,11.0,1843.0,119.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,10.0,240.0,48.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,30.0,8.0,0.8321490467937608,0.3333333333333333,0,0.8,0.75,0.3080589254766031
248270,39,42,10000.0,0,0,0,0,0.0,0.0,0.0,0,81,0.4814814814814814,9.210440366976515,1,0,0,0,0,1,0,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.17331022530329288,8.0,1072.5,211.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,17.0,360.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,11.0,0.6546620450606587,0.3333333333333333,0,0.56,0.5,0.12998266897746966
561360,32,8,10000.0,0,0,0,0,1799.0,1799.0,0.0,0,40,0.8,9.210440366976515,0,1,0,0,0,0,0,0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.17331022530329288,18.0,2923.0,286.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,20.0,80.0,16.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,0.6846620450606586,0.3333333333333333,0,0.45,0.4,0.15498266897746965
1148560,313,68,10000.0,133,0,170,0,1799.0,1799.0,0.0,3,381,0.821522309711286,9.210440366976515,0,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.4159445407279029,12.0,1639.0,216.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,13.0,20.0,1013.0,202.6,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,17.0,3.0,0.8831889081455806,0.3333333333333333,0,1.0,1.0,0.3619584055459271
1028250,6,0,10000.0,0,0,0,0,399.0,399.0,0.0,0,6,1.0,9.210440366976515,0,1,0,1,0,0,0,0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.17331022530329288,7.0,741.0,145.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,11.0,130.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,65.0,5.0,0.7146620450606587,0.3333333333333333,0,0.865,0.75,0.12998266897746966
2501830,1,0,10000.0,0,0,0,0,499.0,499.0,0.0,0,1,1.0,9.210440366976515,0,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.17331022530329288,5.0,1044.0,113.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,193.0,38.6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.5346620450606586,0.3333333333333333,0,0.42500000000000004,0.15,0.12998266897746966
2284530,6,3,10000.0,0,0,0,0,699.0,699.0,0.0,0,9,0.6666666666666666,9.210440366976515,0,1,0,0,1,0,0,0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0,0.4506065857885615,8.0,1624.0,299.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,440.0,88.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.7101213171577124,0.6666666666666666,0,0.56,0.15,0.3379549393414211
1490880,3,1,10000.0,0,0,0,0,199.0,199.0,0.0,0,4,0.75,9.210440366976515,0,1,0,0,0,0,0,0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.19930675909878678,9.0,512.0,198.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,13.0,224.0,44.8,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,12.0,0.6998613518197575,0.3333333333333333,0,0.605,0.75,0.14948006932409008
1301850,75,21,35000.0,25,0,25,0,0.0,0.0,0.0,0,96,0.78125,10.463131911491969,1,0,0,0,0,0,0,0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.17331022530329288,7.0,579.0,261.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,464.0,92.8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.6146620450606587,0.3333333333333333,0,0.515,0.0,0.15498266897746965
3480930,22,4,10000.0,0,0,0,0,199.0,199.0,0.0,0,26,0.8461538461538461,9.210440366976515,0,0,0,0,0,0,0,0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.24263431542461003,5.0,455.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,168.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.29852686308492205,0.3333333333333333,0,0.42500000000000004,0.15,0.18197573656845753
3110010,209,22,10000.0,0,0,0,0,399.0,399.0,0.0,1,231,0.9047619047619048,9.210440366976515,0,0,1,0,0,1,0,0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,11.0,0.0,0.7833622183708839,13.0,1070.0,163.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,20.0,890.0,178.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,23.0,12.0,0.8566724436741768,0.3333333333333333,0,0.65,0.5,0.587521663778163
1559650,23,0,10000.0,0,0,0,0,699.0,699.0,0.0,0,23,1.0,9.210440366976515,0,0,0,1,0,0,0,0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.18197573656845753,7.0,952.0,259.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,451.0,90.2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11.0,2.0,0.6163951473136916,0.3333333333333333,0,0.515,0.15,0.13648180242634314
2463500,0,4,75000.0,0,0,0,0,499.0,499.0,0.0,0,4,0.0,11.225256725762891,0,0,1,0,0,0,0,0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.17331022530329288,0.0,1025.0,294.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0,1953.0,390.6,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.33466204506065855,0.3333333333333333,0,0.2,0.15,0.15498266897746965
